year/_utc,image,name/_title,name,image/_source,image/_alt,year/_source,name/_text,name/_source,inducted_member
Tue Jan 01 00:00:00 GMT 1991,,The Byrds,https://en.wikipedia.org/wiki/The_Byrds,,,1991,The Byrds,/wiki/The_Byrds,"Gene Clark, Michael Clarke, David Crosby, Chris Hillman, and Roger McGuinn. [24]"
Tue Jan 01 00:00:00 GMT 1991,https://upload.wikimedia.org/wikipedia/commons/thumb/7/74/JohnLeeHooker1997.jpg/75px-JohnLeeHooker1997.jpg,John Lee Hooker,https://en.wikipedia.org/wiki/John_Lee_Hooker,//upload.wikimedia.org/wikipedia/commons/thumb/7/74/JohnLeeHooker1997.jpg/75px-JohnLeeHooker1997.jpg,"John Lee Hooker performing at the Long Beach Blues Festival, California, August 31, 1997",1991,John Lee Hooker,/wiki/John_Lee_Hooker,
Tue Jan 01 00:00:00 GMT 1991,,The Impressions,https://en.wikipedia.org/wiki/The_Impressions,,,1991,The Impressions,/wiki/The_Impressions,"Curtis Mayfield, Sam Gooden, Fred Cash, Arthur Brooks, Richard Brooks, and Jerry Butler. [25]"
Tue Jan 01 00:00:00 GMT 1991,,Wilson Pickett,https://en.wikipedia.org/wiki/Wilson_Pickett,,,1991,Wilson Pickett,/wiki/Wilson_Pickett,
Tue Jan 01 00:00:00 GMT 1991,,Jimmy Reed,https://en.wikipedia.org/wiki/Jimmy_Reed,,,1991,Jimmy Reed,/wiki/Jimmy_Reed,
Tue Jan 01 00:00:00 GMT 1991,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Ike_%26_Tina_Turner_231172_Dia14.jpg/75px-Ike_%26_Tina_Turner_231172_Dia14.jpg,Ike & Tina Turner,https://en.wikipedia.org/wiki/Ike_%26_Tina_Turner,//upload.wikimedia.org/wikipedia/commons/thumb/6/62/Ike_%26_Tina_Turner_231172_Dia14.jpg/75px-Ike_%26_Tina_Turner_231172_Dia14.jpg,"Ike and Tina Turner performing in Hamburg, Germany, November 1972.",1991,Ike & Tina Turner,/wiki/Ike_%26_Tina_Turner,Ike Turner and Tina Turner. [26]
Wed Jan 01 00:00:00 GMT 1992,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/BobbyBland1996.jpg/75px-BobbyBland1996.jpg,Bobby Bland,https://en.wikipedia.org/wiki/Bobby_Bland,//upload.wikimedia.org/wikipedia/commons/thumb/a/a3/BobbyBland1996.jpg/75px-BobbyBland1996.jpg,"Bobby Bland at the Long Beach Blues Festival, 1996",1992,"Bobby ""Blue"" Bland",/wiki/Bobby_Bland,
Wed Jan 01 00:00:00 GMT 1992,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Booker_T._%26_the_M.G%27s.png/75px-Booker_T._%26_the_M.G%27s.png,Booker T. & the M.G.'s,https://en.wikipedia.org/wiki/Booker_T._%26_the_M.G.%27s,//upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Booker_T._%26_the_M.G%27s.png/75px-Booker_T._%26_the_M.G%27s.png,Booker T. & the M.G's.png,1992,Booker T. & the M.G.'s,/wiki/Booker_T._%26_the_M.G.%27s,"Booker T. Jones, Steve Cropper, Donald ""Duck"" Dunn, Al Jackson, Jr., and Lewie Steinberg. [27]"
Wed Jan 01 00:00:00 GMT 1992,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/JohnnyCash1969.jpg/75px-JohnnyCash1969.jpg,Johnny Cash,https://en.wikipedia.org/wiki/Johnny_Cash,//upload.wikimedia.org/wikipedia/commons/thumb/f/f2/JohnnyCash1969.jpg/75px-JohnnyCash1969.jpg,Cash in 1969,1992,Johnny Cash,/wiki/Johnny_Cash,
Wed Jan 01 00:00:00 GMT 1992,,The Isley Brothers,https://en.wikipedia.org/wiki/The_Isley_Brothers,,,1992,The Isley Brothers,/wiki/The_Isley_Brothers,"Ernie Isley, Marvin Isley, O'Kelly Isley, Jr., Ronald Isley, Rudolph Isley, and Chris Jasper. [28]"
Wed Jan 01 00:00:00 GMT 1992,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Jimi_Hendrix_Experience_in_Fenklup.png/75px-Jimi_Hendrix_Experience_in_Fenklup.png,The Jimi Hendrix Experience,https://en.wikipedia.org/wiki/The_Jimi_Hendrix_Experience,//upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Jimi_Hendrix_Experience_in_Fenklup.png/75px-Jimi_Hendrix_Experience_in_Fenklup.png,"The Jimi Hendrix Experience performing for Dutch television in 1967. From left to right: Jimi Hendrix, Noel Redding and Mitch Mitchell.",1992,The Jimi Hendrix Experience,/wiki/The_Jimi_Hendrix_Experience,"Jimi Hendrix, Mitch Mitchell, and Noel Redding. [29]"
Wed Jan 01 00:00:00 GMT 1992,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Sam_%26_Dave_%282%29.png/75px-Sam_%26_Dave_%282%29.png,Sam & Dave,https://en.wikipedia.org/wiki/Sam_%26_Dave,//upload.wikimedia.org/wikipedia/commons/thumb/3/39/Sam_%26_Dave_%282%29.png/75px-Sam_%26_Dave_%282%29.png,Sam & Dave (2).png,1992,Sam & Dave,/wiki/Sam_%26_Dave,Sam Moore and Dave Prater. [30]
Wed Jan 01 00:00:00 GMT 1992,,The Yardbirds,https://en.wikipedia.org/wiki/The_Yardbirds,,,1992,The Yardbirds,/wiki/The_Yardbirds,"Jeff Beck, Eric Clapton, Chris Dreja, Jim McCarty, Jimmy Page, Keith Relf, and Paul Samwell-Smith. [31]"
Fri Jan 01 00:00:00 GMT 1993,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Ruth_Brown_cropped.jpg/75px-Ruth_Brown_cropped.jpg,Ruth Brown,https://en.wikipedia.org/wiki/Ruth_Brown,//upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Ruth_Brown_cropped.jpg/75px-Ruth_Brown_cropped.jpg,"Ruth Brown performing at the Bull Durham Blues Festival, September 2005",1993,Ruth Brown,/wiki/Ruth_Brown,
Fri Jan 01 00:00:00 GMT 1993,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Cream_Clapton_Bruce_Baker_1960s.jpg/75px-Cream_Clapton_Bruce_Baker_1960s.jpg,Cream (band),https://en.wikipedia.org/wiki/Cream_(band),//upload.wikimedia.org/wikipedia/commons/thumb/5/58/Cream_Clapton_Bruce_Baker_1960s.jpg/75px-Cream_Clapton_Bruce_Baker_1960s.jpg,"Cream in 1967. From left to right: Ginger Baker, Jack Bruce, and Eric Clapton.",1993,Cream,/wiki/Cream_(band),"Ginger Baker, Jack Bruce, and Eric Clapton. [32]"
Fri Jan 01 00:00:00 GMT 1993,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Creedence_Clearwater_Revival_1968.jpg/75px-Creedence_Clearwater_Revival_1968.jpg,Creedence Clearwater Revival,https://en.wikipedia.org/wiki/Creedence_Clearwater_Revival,//upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Creedence_Clearwater_Revival_1968.jpg/75px-Creedence_Clearwater_Revival_1968.jpg,"Creedence Clearwater Revival in 1968. From left to right: Tom Fogerty, Doug Clifford, Stu Cook and John Fogerty.",1993,Creedence Clearwater Revival,/wiki/Creedence_Clearwater_Revival,"Doug Clifford, Stu Cook, John Fogerty, and Tom Fogerty. [33]"
Fri Jan 01 00:00:00 GMT 1993,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Doors_electra_publicity_photo.JPG/75px-Doors_electra_publicity_photo.JPG,The Doors,https://en.wikipedia.org/wiki/The_Doors,//upload.wikimedia.org/wikipedia/commons/thumb/6/60/Doors_electra_publicity_photo.JPG/75px-Doors_electra_publicity_photo.JPG,"Promotional photo of the Doors in late 1966  (l–r: John Densmore, Robby Krieger, Ray Manzarek and Jim Morrison)",1993,The Doors,/wiki/The_Doors,"John Densmore, Robby Krieger, Ray Manzarek, and Jim Morrison. [34]"
Fri Jan 01 00:00:00 GMT 1993,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Frankie_Lymon_and_The_Teenagers_1957.JPG/75px-Frankie_Lymon_and_The_Teenagers_1957.JPG,The Teenagers,https://en.wikipedia.org/wiki/The_Teenagers,//upload.wikimedia.org/wikipedia/commons/thumb/7/75/Frankie_Lymon_and_The_Teenagers_1957.JPG/75px-Frankie_Lymon_and_The_Teenagers_1957.JPG,Frankie Lymon and The Teenagers 1957.JPG,1993,Frankie Lymon & The Teenagers,/wiki/The_Teenagers,"Herman Santiago, Jimmy Merchant, Sherman Garnes, Frankie Lymon and Joe Negroni [35]"
Fri Jan 01 00:00:00 GMT 1993,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Etta_James04.JPG/75px-Etta_James04.JPG,Etta James,https://en.wikipedia.org/wiki/Etta_James,//upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Etta_James04.JPG/75px-Etta_James04.JPG,"Etta James in Deauville, France, July 1990",1993,Etta James,/wiki/Etta_James,
Fri Jan 01 00:00:00 GMT 1993,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Van-Morrison.jpg/75px-Van-Morrison.jpg,Van Morrison,https://en.wikipedia.org/wiki/Van_Morrison,//upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Van-Morrison.jpg/75px-Van-Morrison.jpg,Van-Morrison.jpg,1993,Van Morrison,/wiki/Van_Morrison,
Fri Jan 01 00:00:00 GMT 1993,,Sly and the Family Stone,https://en.wikipedia.org/wiki/Sly_and_the_Family_Stone,,,1993,Sly and the Family Stone,/wiki/Sly_and_the_Family_Stone,"Gregg Errico, Larry Graham, Jerry Martini, Cynthia Robinson, Freddie Stone, Rosie Stone, and Sly Stone. [36]"
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/0/02/Eric_Burdon_%26_the_Animals.jpg/75px-Eric_Burdon_%26_the_Animals.jpg,The Animals,https://en.wikipedia.org/wiki/The_Animals,//upload.wikimedia.org/wikipedia/commons/thumb/0/02/Eric_Burdon_%26_the_Animals.jpg/75px-Eric_Burdon_%26_the_Animals.jpg,Eric Burdon & the Animals.jpg,1994,The Animals,/wiki/The_Animals,"Eric Burdon, Chas Chandler, Alan Price, John Steel, and Hilton Valentine. [37]"
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/The_Band_%281969%29.png/75px-The_Band_%281969%29.png,The Band,https://en.wikipedia.org/wiki/The_Band,//upload.wikimedia.org/wikipedia/commons/thumb/8/89/The_Band_%281969%29.png/75px-The_Band_%281969%29.png,"The Band in 1969. Left to right: Manuel, Hudson, Helm, Robertson and Danko.",1994,The Band,/wiki/The_Band,"Rick Danko, Levon Helm, Garth Hudson, Richard Manuel, and Robbie Robertson. [38]"
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Duane_Eddy_1960.JPG/75px-Duane_Eddy_1960.JPG,Duane Eddy,https://en.wikipedia.org/wiki/Duane_Eddy,//upload.wikimedia.org/wikipedia/commons/thumb/6/63/Duane_Eddy_1960.JPG/75px-Duane_Eddy_1960.JPG,Duane Eddy 1960.JPG,1994,Duane Eddy,/wiki/Duane_Eddy,
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Grateful_Dead_%281970%29.png/75px-Grateful_Dead_%281970%29.png,Grateful Dead,https://en.wikipedia.org/wiki/Grateful_Dead,//upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Grateful_Dead_%281970%29.png/75px-Grateful_Dead_%281970%29.png,"The Grateful Dead in 1970, from a promotional photo shoot. Left to right: Bill Kreutzmann, Ron ""Pigpen"" McKernan, Jerry Garcia, Bob Weir, Mickey Hart, Phil Lesh.",1994,Grateful Dead,/wiki/Grateful_Dead,"Tom Constanten, Jerry Garcia, Donna Jean Godchaux, Keith Godchaux, Mickey Hart, Robert Hunter, Bill Kreutzmann, Phil Lesh, Ron McKernan, Brent Mydland, Bob Weir, and Vince Welnick. [39]"
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Elton_John_in_Norway_4.jpg/75px-Elton_John_in_Norway_4.jpg,Elton John,https://en.wikipedia.org/wiki/Elton_John,//upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Elton_John_in_Norway_4.jpg/75px-Elton_John_in_Norway_4.jpg,"Elton John performs at the Skagerak Arena in Skien, Norway, June 2009",1994,Elton John,/wiki/Elton_John,
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/JohnLennonpeace.jpg/75px-JohnLennonpeace.jpg,John Lennon,https://en.wikipedia.org/wiki/John_Lennon,//upload.wikimedia.org/wikipedia/commons/thumb/5/51/JohnLennonpeace.jpg/75px-JohnLennonpeace.jpg,"John Lennon rehearses Give Peace A Chance, 1969",1994,John Lennon,/wiki/John_Lennon,
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Bob-Marley.jpg/75px-Bob-Marley.jpg,Bob Marley,https://en.wikipedia.org/wiki/Bob_Marley,//upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Bob-Marley.jpg/75px-Bob-Marley.jpg,Marley performing in 1980,1994,Bob Marley,/wiki/Bob_Marley,
Sat Jan 01 00:00:00 GMT 1994,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Rod_Stewart_86.jpg/75px-Rod_Stewart_86.jpg,Rod Stewart,https://en.wikipedia.org/wiki/Rod_Stewart,//upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Rod_Stewart_86.jpg/75px-Rod_Stewart_86.jpg,Rod Stewart 86.jpg,1994,Rod Stewart,/wiki/Rod_Stewart,
Sun Jan 01 00:00:00 GMT 1995,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Allman_Brothers_Band_13_Mar_2010.jpg/75px-Allman_Brothers_Band_13_Mar_2010.jpg,The Allman Brothers Band,https://en.wikipedia.org/wiki/The_Allman_Brothers_Band,//upload.wikimedia.org/wikipedia/commons/thumb/4/46/Allman_Brothers_Band_13_Mar_2010.jpg/75px-Allman_Brothers_Band_13_Mar_2010.jpg,Allman Brothers Band 13 Mar 2010.jpg,1995,The Allman Brothers Band,/wiki/The_Allman_Brothers_Band,"Duane Allman, Gregg Allman, Dickey Betts, Jai Johanny Johanson, Berry Oakley, and Butch Trucks. [40]"
Sun Jan 01 00:00:00 GMT 1995,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Al_Green.jpg/75px-Al_Green.jpg,Al Green,https://en.wikipedia.org/wiki/Al_Green,//upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Al_Green.jpg/75px-Al_Green.jpg,"Green in concert at the Chumash Casino Resort, Santa Ynez, California, July 2006",1995,Al Green,/wiki/Al_Green,
Sun Jan 01 00:00:00 GMT 1995,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Janis_Joplin_seated_1970.JPG/75px-Janis_Joplin_seated_1970.JPG,Janis Joplin,https://en.wikipedia.org/wiki/Janis_Joplin,//upload.wikimedia.org/wikipedia/commons/thumb/9/94/Janis_Joplin_seated_1970.JPG/75px-Janis_Joplin_seated_1970.JPG,Janis Joplin seated 1970.JPG,1995,Janis Joplin,/wiki/Janis_Joplin,
Sun Jan 01 00:00:00 GMT 1995,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/LedZeppelinmontage.jpg/75px-LedZeppelinmontage.jpg,Led Zeppelin,https://en.wikipedia.org/wiki/Led_Zeppelin,//upload.wikimedia.org/wikipedia/commons/thumb/4/49/LedZeppelinmontage.jpg/75px-LedZeppelinmontage.jpg,"Clockwise, from top left: Jimmy Page, John Bonham, Robert Plant, John Paul Jones",1995,Led Zeppelin,/wiki/Led_Zeppelin,"John Bonham, John Paul Jones, Jimmy Page, and Robert Plant [41]"
Sun Jan 01 00:00:00 GMT 1995,https://upload.wikimedia.org/wikipedia/commons/thumb/2/26/Martha_and_the_Vandellas_1965.JPG/75px-Martha_and_the_Vandellas_1965.JPG,Martha and the Vandellas,https://en.wikipedia.org/wiki/Martha_and_the_Vandellas,//upload.wikimedia.org/wikipedia/commons/thumb/2/26/Martha_and_the_Vandellas_1965.JPG/75px-Martha_and_the_Vandellas_1965.JPG,Martha and the Vandellas 1965.JPG,1995,Martha and the Vandellas,/wiki/Martha_and_the_Vandellas,"Rosalind Ashford, Annette Beard, Betty Kelly, Lois Reeves, Martha Reeves, and Sandra Tilley. [42]"
Sun Jan 01 00:00:00 GMT 1995,https://upload.wikimedia.org/wikipedia/en/thumb/e/e3/Neil_Young_-_1983.jpg/75px-Neil_Young_-_1983.jpg,Neil Young,https://en.wikipedia.org/wiki/Neil_Young,//upload.wikimedia.org/wikipedia/en/thumb/e/e3/Neil_Young_-_1983.jpg/75px-Neil_Young_-_1983.jpg,Neil Young - 1983.jpg,1995,Neil Young,/wiki/Neil_Young,
Sun Jan 01 00:00:00 GMT 1995,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Zappa.jpg/75px-Zappa.jpg,Frank Zappa,https://en.wikipedia.org/wiki/Frank_Zappa,//upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Zappa.jpg/75px-Zappa.jpg,Frank Zappa performing in 1977,1995,Frank Zappa,/wiki/Frank_Zappa,
Mon Jan 01 00:00:00 GMT 1996,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/David-Bowie_Chicago_2002-08-08_photoby_Adam-Bielawski-cropped.jpg/75px-David-Bowie_Chicago_2002-08-08_photoby_Adam-Bielawski-cropped.jpg,David Bowie,https://en.wikipedia.org/wiki/David_Bowie,//upload.wikimedia.org/wikipedia/commons/thumb/e/e8/David-Bowie_Chicago_2002-08-08_photoby_Adam-Bielawski-cropped.jpg/75px-David-Bowie_Chicago_2002-08-08_photoby_Adam-Bielawski-cropped.jpg,Bowie at Tweeter Center in Tinley Park during the Heathen Tour in 2002,1996,David Bowie,/wiki/David_Bowie,
Mon Jan 01 00:00:00 GMT 1996,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/DN-SC-82-07155.jpg/75px-DN-SC-82-07155.jpg,Gladys Knight & the Pips,https://en.wikipedia.org/wiki/Gladys_Knight_%26_the_Pips,//upload.wikimedia.org/wikipedia/commons/thumb/f/f8/DN-SC-82-07155.jpg/75px-DN-SC-82-07155.jpg,"Left to right: William ""Red"" Guest, Edward Patten, Merald ""Bubba"" Knight, and Gladys Knight",1996,Gladys Knight & the Pips,/wiki/Gladys_Knight_%26_the_Pips,"William Guest, Gladys Knight, Merald ""Bubba"" Knight, and Edward Patten. [43]"
Mon Jan 01 00:00:00 GMT 1996,https://upload.wikimedia.org/wikipedia/en/thumb/f/f2/Jefferson_Airplane.jpg/75px-Jefferson_Airplane.jpg,Jefferson Airplane,https://en.wikipedia.org/wiki/Jefferson_Airplane,//upload.wikimedia.org/wikipedia/en/thumb/f/f2/Jefferson_Airplane.jpg/75px-Jefferson_Airplane.jpg,"Jefferson Airplane photographed  by Herb Greene at The Matrix club, San Francisco, in 1966. Top row from left: Jack Casady Grace Slick, Marty Balin; bottom row from left: Jorma Kaukonen, Paul Kantner, Spencer Dryden. A cropped version was used for the front cover of Surrealistic Pillow.",1996,Jefferson Airplane,/wiki/Jefferson_Airplane,"Marty Balin, Jack Casady, Spencer Dryden, Paul Kantner, Jorma Kaukonen, and Grace Slick. [44]"
Mon Jan 01 00:00:00 GMT 1996,,Little Willie John,https://en.wikipedia.org/wiki/Little_Willie_John,,,1996,Little Willie John,/wiki/Little_Willie_John,
Mon Jan 01 00:00:00 GMT 1996,,Pink Floyd,https://en.wikipedia.org/wiki/Pink_Floyd,,,1996,Pink Floyd,/wiki/Pink_Floyd,"Syd Barrett, David Gilmour, Nick Mason, Roger Waters, and Rick Wright. [45]"
Mon Jan 01 00:00:00 GMT 1996,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/The_Shirelles_1962.jpg/75px-The_Shirelles_1962.jpg,The Shirelles,https://en.wikipedia.org/wiki/The_Shirelles,//upload.wikimedia.org/wikipedia/commons/thumb/6/65/The_Shirelles_1962.jpg/75px-The_Shirelles_1962.jpg,The Shirelles 1962.jpg,1996,The Shirelles,/wiki/The_Shirelles,"Shirley Alston Reeves, Addie Harris, Doris Kenner-Jackson, and Beverly Lee. [46]"
Mon Jan 01 00:00:00 GMT 1996,,The Velvet Underground,https://en.wikipedia.org/wiki/The_Velvet_Underground,,,1996,The Velvet Underground,/wiki/The_Velvet_Underground,"John Cale, Sterling Morrison, Lou Reed, and Maureen Tucker. [47]"
Wed Jan 01 00:00:00 GMT 1997,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Bee_Gees_1977.JPG/75px-Bee_Gees_1977.JPG,Bee Gees,https://en.wikipedia.org/wiki/Bee_Gees,//upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Bee_Gees_1977.JPG/75px-Bee_Gees_1977.JPG,"Bee Gees in 1978 (top to bottom) Barry, Robin, and Maurice Gibb",1997,Bee Gees,/wiki/Bee_Gees,"Barry Gibb, Maurice Gibb, and Robin Gibb. [48]"
Wed Jan 01 00:00:00 GMT 1997,,Buffalo Springfield,https://en.wikipedia.org/wiki/Buffalo_Springfield,,,1997,Buffalo Springfield,/wiki/Buffalo_Springfield,"Richie Furay, Dewey Martin, Bruce Palmer, Stephen Stills, and Neil Young. [49]"
Wed Jan 01 00:00:00 GMT 1997,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Csny-8-20-06.jpg/75px-Csny-8-20-06.jpg,"Crosby, Stills, Nash & Young","https://en.wikipedia.org/wiki/Crosby,_Stills,_Nash_%26_Young",//upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Csny-8-20-06.jpg/75px-Csny-8-20-06.jpg,"left to right: Graham Nash, Stephen Stills, Neil Young (not inducted with the band) and David Crosby",1997,"Crosby, Stills & Nash","/wiki/Crosby,_Stills,_Nash_%26_Young","David Crosby, Graham Nash, and Stephen Stills. [50]"
Wed Jan 01 00:00:00 GMT 1997,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Jackson_5_tv_special_1972.JPG/75px-Jackson_5_tv_special_1972.JPG,The Jackson 5,https://en.wikipedia.org/wiki/The_Jackson_5,//upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Jackson_5_tv_special_1972.JPG/75px-Jackson_5_tv_special_1972.JPG,Jackson 5 tv special 1972.JPG,1997,The Jackson 5,/wiki/The_Jackson_5,"Jackie Jackson, Jermaine Jackson, Marlon Jackson, Michael Jackson, and Tito Jackson. [51]"
Wed Jan 01 00:00:00 GMT 1997,https://upload.wikimedia.org/wikipedia/commons/thumb/0/04/Joni_mitchell_1974.jpg/75px-Joni_mitchell_1974.jpg,Joni Mitchell,https://en.wikipedia.org/wiki/Joni_Mitchell,//upload.wikimedia.org/wikipedia/commons/thumb/0/04/Joni_mitchell_1974.jpg/75px-Joni_mitchell_1974.jpg,Mitchell performing in concert at the Universal Amphitheatre in August 1974,1997,Joni Mitchell,/wiki/Joni_Mitchell,
Wed Jan 01 00:00:00 GMT 1997,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/George_Clinton_in_Centreville.jpg/75px-George_Clinton_in_Centreville.jpg,Parliament-Funkadelic,https://en.wikipedia.org/wiki/Parliament-Funkadelic,//upload.wikimedia.org/wikipedia/commons/thumb/3/36/George_Clinton_in_Centreville.jpg/75px-George_Clinton_in_Centreville.jpg,"American funk musician George Clinton and his band Parliament Funkadelic performing at the Capitol City Carnival in Centreville, Virginia.",1997,Parliament-Funkadelic,/wiki/Parliament-Funkadelic,"Jerome Brailey, George Clinton, Bootsy Collins, Raymond Davis, Tiki Fulwood, Glenn Goins, Michael Hampton, Fuzzy Haskins, Eddie Hazel, Walter Morrison, Cordell Mosson, William ""Billy Bass"" Nelson, Garry Shider, Calvin Simon, Grady Thomas, and Bernie Worrell. [52]"
Wed Jan 01 00:00:00 GMT 1997,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a0/The_Rascals_1969.JPG/75px-The_Rascals_1969.JPG,The Rascals,https://en.wikipedia.org/wiki/The_Rascals,//upload.wikimedia.org/wikipedia/commons/thumb/a/a0/The_Rascals_1969.JPG/75px-The_Rascals_1969.JPG,The Rascals 1969.JPG,1997,The (Young) Rascals,/wiki/The_Rascals,"Eddie Brigati, Felix Cavaliere, Gene Cornish, and Dino Danelli. [53]"
Thu Jan 01 00:00:00 GMT 1998,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Eagles.jpg/75px-Eagles.jpg,Eagles (band),https://en.wikipedia.org/wiki/Eagles_(band),//upload.wikimedia.org/wikipedia/commons/thumb/0/00/Eagles.jpg/75px-Eagles.jpg,Eagles.jpg,1998,Eagles,/wiki/Eagles_(band),"Don Felder, Glenn Frey, Don Henley, Bernie Leadon, Randy Meisner, Timothy B. Schmit, and Joe Walsh. [54]"
Thu Jan 01 00:00:00 GMT 1998,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Fleetwood_Mac_2009.jpg/75px-Fleetwood_Mac_2009.jpg,Fleetwood Mac,https://en.wikipedia.org/wiki/Fleetwood_Mac,//upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Fleetwood_Mac_2009.jpg/75px-Fleetwood_Mac_2009.jpg,"Left to right: John McVie, Stevie Nicks, Lindsey Buckingham, Mick Fleetwood at Saint Paul, Minnesota on 3 March 2009",1998,Fleetwood Mac,/wiki/Fleetwood_Mac,"Lindsey Buckingham, Mick Fleetwood, Peter Green, Danny Kirwan, Christine McVie, John McVie, Stevie Nicks, and Jeremy Spencer. [55]"
Thu Jan 01 00:00:00 GMT 1998,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/The_Mamas_and_the_Papas_Ed_Sullivan_Show_1968.JPG/75px-The_Mamas_and_the_Papas_Ed_Sullivan_Show_1968.JPG,The Mamas & the Papas,https://en.wikipedia.org/wiki/The_Mamas_%26_the_Papas,//upload.wikimedia.org/wikipedia/commons/thumb/8/8e/The_Mamas_and_the_Papas_Ed_Sullivan_Show_1968.JPG/75px-The_Mamas_and_the_Papas_Ed_Sullivan_Show_1968.JPG,The Mamas and the Papas Ed Sullivan Show 1968.JPG,1998,The Mamas & the Papas,/wiki/The_Mamas_%26_the_Papas,"Denny Doherty, Cass Elliot, John Phillips, and Michelle Phillips. [56]"
Thu Jan 01 00:00:00 GMT 1998,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/LloydPrice1996.jpg/75px-LloydPrice1996.jpg,Lloyd Price,https://en.wikipedia.org/wiki/Lloyd_Price,//upload.wikimedia.org/wikipedia/commons/thumb/f/f3/LloydPrice1996.jpg/75px-LloydPrice1996.jpg,LloydPrice1996.jpg,1998,Lloyd Price,/wiki/Lloyd_Price,
Thu Jan 01 00:00:00 GMT 1998,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/Santana_%281971%29.png/75px-Santana_%281971%29.png,Santana (band),https://en.wikipedia.org/wiki/Santana_(band),//upload.wikimedia.org/wikipedia/commons/thumb/4/49/Santana_%281971%29.png/75px-Santana_%281971%29.png,Santana (1971).png,1998,Santana,/wiki/Santana_(band),"Jose Chepito Areas, David Brown, Mike Carabello, Gregg Rolie, Carlos Santana, and Michael Shrieve. [57]"
Thu Jan 01 00:00:00 GMT 1998,,Gene Vincent,https://en.wikipedia.org/wiki/Gene_Vincent,,,1998,Gene Vincent,/wiki/Gene_Vincent,
